,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,Total_Pts
10,400,Kyle Walker,MCI,DEF,8.6,6.07,0.0,0.0,0.0,0.0,3.13,3.34,0.0,0.0,0.0,0.0,3.38,4.64,0.0,0.0,0.0,3.01,3.24,3.95,3.71,0.0,4.86,4.72,0.0,0.0,0.0,44.05
11,810,Martin Ødegaard,ARS,MID,10.3,4.64,0.0,0.0,0.0,0.0,3.38,3.67,0.0,0.0,0.0,5.22,0.0,3.36,0.0,0.0,4.52,0.0,3.86,5.12,4.08,0.0,3.61,4.26,3.49,4.98,3.98,58.169999999999995
12,327,James Maddison,TOT,MID,9.3,3.18,0.0,0.0,0.0,5.28,0.0,0.0,0.0,5.57,4.42,0.0,0.0,0.0,0.0,4.45,4.74,0.0,4.39,2.87,5.45,0.0,3.8,4.27,5.09,3.57,5.17,62.25000000000001
13,525,Son Heung-min,TOT,MID,9.7,5.31,0.0,0.0,0.0,5.36,0.0,0.0,0.0,6.14,4.61,0.0,0.0,0.0,0.0,5.26,5.24,0.0,5.12,3.58,5.91,0.0,4.66,5.08,5.99,4.57,6.4,73.23
14,398,Rodri,MCI,MID,9.4,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,5.88,6.77,0.0,0.0,0.0,5.38,5.87,6.21,5.47,0.0,6.14,6.28,0.0,0.0,0.0,53.72
15,598,Declan Rice,ARS,MID,8.1,3.0,0.0,0.0,0.0,0.0,3.23,2.95,0.0,0.0,0.0,4.37,0.0,2.84,0.0,0.0,3.35,0.0,3.14,3.83,3.54,0.0,2.89,2.86,2.68,4.15,3.14,45.97
16,100,Lewis Dunk,BHA,DEF,8.3,4.71,0.0,0.0,0.0,0.0,4.24,2.75,0.0,0.0,0.0,0.0,5.77,5.54,0.0,0.0,0.0,6.93,5.89,3.71,5.45,0.0,6.03,2.87,5.38,4.61,5.18,69.06
17,895,Bryan Mbeumo,BRE,MID,8.3,0.0,5.25,0.0,0.0,4.47,0.0,5.59,0.0,0.0,0.0,4.32,0.0,5.49,0.0,0.0,0.0,4.07,4.48,5.68,4.27,0.0,5.09,4.78,0.0,0.0,0.0,53.49000000000001
18,1320,Julián Álvarez,MCI,FOR,8.6,5.43,0.0,0.0,0.0,0.0,4.09,4.64,0.0,0.0,0.0,0.0,4.1,5.54,0.0,0.0,0.0,4.01,4.46,4.87,4.05,0.0,4.69,4.48,0.0,0.0,0.0,50.359999999999985
19,121,Nick Pope,NEW,GK,7.6,5.82,0.0,0.0,0.0,0.0,4.8,5.69,0.0,0.0,0.0,5.29,0.0,4.38,0.0,0.0,5.17,0.0,4.98,5.06,5.49,0.0,4.45,5.44,5.25,5.86,3.84,71.52000000000001
20,1260,Kaoru Mitoma,BHA,MID,8.0,3.66,0.0,0.0,0.0,0.0,3.84,2.84,0.0,0.0,0.0,0.0,4.28,3.77,0.0,0.0,0.0,4.51,3.87,3.3,3.79,0.0,4.11,3.1,3.29,3.82,3.61,51.79
21,1275,Darwin Núñez,LIV,FOR,9.4,3.31,0.0,0.0,0.0,0.0,3.36,3.97,0.0,0.0,0.0,0.0,4.15,0.0,3.33,0.0,0.0,3.62,2.32,3.9,3.92,0.0,3.0,3.41,3.03,3.23,2.97,47.52
22,337,Trent Alexander-Arnold,LIV,DEF,10.0,3.05,0.0,0.0,0.0,0.0,3.76,6.53,0.0,0.0,0.0,0.0,6.31,0.0,5.97,0.0,0.0,5.22,2.44,5.68,6.21,0.0,5.24,4.62,3.45,5.12,4.18,67.78
23,1072,Cristian Romero,TOT,DEF,7.9,3.94,0.0,0.0,0.0,6.09,0.0,0.0,0.0,5.34,5.09,0.0,0.0,0.0,0.0,3.93,5.16,0.0,4.42,1.67,5.31,0.0,3.65,4.72,5.42,2.52,5.4,62.660000000000004
24,710,Rúben Dias,MCI,DEF,9.7,6.63,0.0,0.0,0.0,0.0,3.8,4.46,0.0,0.0,0.0,0.0,4.71,6.16,0.0,0.0,0.0,4.22,4.63,5.0,4.85,0.0,6.48,6.08,0.0,0.0,0.0,57.019999999999996
25,1558,André Onana,MUN,GK,7.3,5.28,0.0,0.0,0.0,4.69,0.0,5.14,0.0,0.0,0.0,0.0,3.27,4.28,0.0,0.0,5.46,0.0,5.26,3.7,0.0,4.25,5.24,3.15,4.38,4.42,4.88,63.40000000000001
26,610,Jarrod Bowen,WHU,MID,8.8,4.6,0.0,0.0,0.0,0.0,3.59,0.0,3.36,0.0,0.0,0.0,4.23,3.31,0.0,0.0,0.0,4.15,3.57,3.72,3.4,0.0,3.57,4.27,3.63,2.99,3.62,52.01
27,483,Aaron Ramsdale,ARS,GK,7.5,0.58,0.0,0.0,0.0,0.0,0.58,0.65,0.0,0.0,0.0,1.12,0.0,0.86,0.0,0.0,1.13,0.0,5.02,1.28,1.14,0.0,0.96,1.15,0.9,1.15,1.07,17.59
28,412,Bruno Fernandes,MUN,MID,10.7,6.96,0.0,0.0,0.0,6.65,0.0,6.29,0.0,0.0,0.0,0.0,4.25,5.35,0.0,0.0,6.5,0.0,5.4,4.06,0.0,5.45,7.06,4.45,5.75,5.6,5.64,79.41000000000001
29,662,Callum Wilson,NEW,FOR,9.1,5.64,0.0,0.0,0.0,0.0,4.81,5.12,0.0,0.0,0.0,4.73,0.0,4.36,0.0,0.0,4.24,0.0,4.12,4.09,3.89,0.0,3.4,5.15,4.02,5.28,3.36,62.209999999999994
30,347,Alisson,LIV,GK,8.0,4.74,0.0,0.0,0.0,0.0,5.39,6.35,0.0,0.0,0.0,0.0,5.81,0.0,5.41,0.0,0.0,5.41,3.86,5.44,5.95,0.0,5.58,5.21,4.54,5.39,4.96,74.03999999999999
31,1097,Evan Ferguson,BHA,FOR,7.8,2.48,0.0,0.0,0.0,0.0,3.98,2.71,0.0,0.0,0.0,0.0,4.6,3.77,0.0,0.0,0.0,4.61,3.93,3.32,4.17,0.0,4.24,3.14,3.33,4.07,3.8,52.15
32,505,James Ward-Prowse,WHU,MID,8.4,3.87,0.0,0.0,0.0,0.0,2.82,0.0,2.71,0.0,0.0,0.0,3.67,2.66,0.0,0.0,0.0,3.41,2.68,3.25,2.67,0.0,2.79,3.34,2.91,2.38,2.76,41.92
33,383,Phil Foden,MCI,MID,9.5,4.1,0.0,0.0,0.0,0.0,3.12,3.54,0.0,0.0,0.0,0.0,3.22,3.96,0.0,0.0,0.0,3.02,3.25,3.57,3.03,0.0,3.54,3.37,0.0,0.0,0.0,37.72
34,3231,Moussa Diaby,AVL,MID,8.1,4.51,0.0,0.0,0.0,0.0,4.1,0.0,4.75,0.0,0.0,0.0,4.54,0.0,3.81,0.0,0.0,4.67,3.58,3.91,3.2,0.0,3.79,3.49,4.88,3.37,4.43,57.029999999999994
35,149,Ben Chilwell,CHE,DEF,8.5,0.0,0.0,1.08,0.0,1.41,0.0,1.65,0.0,0.0,0.0,2.58,0.0,0.0,0.0,2.43,0.0,1.57,1.8,2.82,0.0,1.99,2.49,3.11,2.52,2.55,2.6,30.6
36,348,Taiwo Awoniyi,FOR,FOR,7.5,0.0,4.13,0.0,0.0,3.28,0.0,4.21,0.0,0.0,0.0,0.0,3.03,0.0,3.66,0.0,0.0,3.5,3.73,4.08,3.52,0.0,3.58,3.76,4.3,2.85,3.65,51.28
37,1439,Manuel Akanji,MCI,DEF,9.2,5.94,0.0,0.0,0.0,0.0,3.13,2.97,0.0,0.0,0.0,0.0,3.11,3.99,0.0,0.0,0.0,2.67,2.85,3.18,3.19,0.0,4.68,4.46,0.0,0.0,0.0,40.17000000000001
38,371,Andrew Robertson,LIV,DEF,9.1,4.32,0.0,0.0,0.0,0.0,3.8,6.55,0.0,0.0,0.0,0.0,6.29,0.0,6.13,0.0,0.0,5.29,2.67,5.52,6.25,0.0,5.33,4.73,3.39,5.09,4.22,69.58000000000001
39,93,Ben White,ARS,DEF,9.2,4.84,0.0,0.0,0.0,0.0,3.08,2.9,0.0,0.0,0.0,5.87,0.0,2.68,0.0,0.0,4.64,0.0,3.63,5.27,4.67,0.0,3.25,3.32,2.35,5.06,3.83,55.39
40,2038,Nicolas Jackson,CHE,FOR,8.2,0.0,0.0,0.0,0.0,4.13,0.0,3.91,0.0,0.0,0.0,4.58,0.0,0.0,0.0,3.96,0.0,3.17,3.28,4.21,0.0,3.7,4.1,4.97,4.11,4.0,3.87,51.989999999999995
41,1197,Luis Díaz,LIV,MID,9.6,3.58,0.0,0.0,0.0,0.0,3.43,4.12,0.0,0.0,0.0,0.0,3.93,0.0,3.53,0.0,0.0,3.72,2.58,4.07,3.79,0.0,3.21,3.65,3.28,3.43,3.24,49.56
42,2405,Axel Disasi,CHE,DEF,8.4,0.0,0.0,5.13,0.0,4.8,0.0,2.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,2.14,0.0,1.7,1.91,2.35,0.0,2.13,3.23,3.87,3.36,3.54,3.65,42.81999999999999
43,88,Alexis Mac Allister,LIV,MID,8.9,3.4,0.0,0.0,0.0,0.0,2.93,4.21,0.0,0.0,0.0,0.0,3.82,0.0,3.61,0.0,0.0,3.25,2.33,3.23,3.64,0.0,3.11,3.04,2.54,2.78,2.7,44.59
44,182,Eberechi Eze,CRY,MID,8.2,5.13,0.0,0.0,0.0,6.05,0.0,4.21,0.0,0.0,5.5,0.0,0.0,4.91,0.0,0.0,5.35,0.0,5.22,5.23,5.83,0.0,4.82,3.56,4.99,4.59,5.13,70.52
45,70,Solly March,BHA,MID,8.1,3.87,0.0,0.0,0.0,0.0,4.44,2.98,0.0,0.0,0.0,0.0,4.77,4.04,0.0,0.0,0.0,5.19,4.01,3.59,4.26,0.0,4.53,3.4,3.86,4.53,4.25,57.72
46,369,Virgil van Dijk,LIV,DEF,9.9,4.02,0.0,0.0,0.0,0.0,3.53,6.31,0.0,0.0,0.0,0.0,6.22,0.0,5.88,0.0,0.0,5.12,2.52,5.54,6.14,0.0,5.34,4.6,3.24,4.99,4.03,67.48
47,20,Gabriel Dos Santos,ARS,DEF,9.3,4.41,0.0,0.0,0.0,0.0,2.84,2.78,0.0,0.0,0.0,5.72,0.0,2.51,0.0,0.0,4.33,0.0,3.18,4.91,4.4,0.0,2.88,3.27,2.2,4.6,3.47,51.50000000000001
48,387,Nathan Aké,MCI,DEF,8.9,5.56,0.0,0.0,0.0,0.0,2.87,2.95,0.0,0.0,0.0,0.0,3.01,4.07,0.0,0.0,0.0,2.79,3.08,3.37,3.29,0.0,4.56,4.43,0.0,0.0,0.0,39.98
49,399,Raheem Sterling,CHE,MID,8.7,0.0,0.0,4.55,0.0,4.01,0.0,3.82,0.0,0.0,0.0,4.39,0.0,0.0,0.0,3.91,0.0,3.14,3.29,4.11,0.0,3.66,3.99,4.81,3.98,3.9,3.83,55.38999999999999
50,1900,Cody Gakpo,LIV,FOR,9.6,2.7,0.0,0.0,0.0,0.0,2.65,3.24,0.0,0.0,0.0,0.0,3.17,0.0,2.91,0.0,0.0,2.99,2.11,3.26,3.0,0.0,2.63,3.01,2.61,2.77,2.59,39.64
51,1364,Lisandro Martínez,MUN,DEF,8.5,3.24,0.0,0.0,0.0,3.62,0.0,4.25,0.0,0.0,0.0,0.0,1.91,3.0,0.0,0.0,4.51,0.0,3.53,1.92,0.0,2.71,3.93,1.64,3.26,3.08,3.63,44.230000000000004
52,1283,Sven Botman,NEW,DEF,8.6,4.66,0.0,0.0,0.0,0.0,5.17,6.03,0.0,0.0,0.0,5.2,0.0,3.56,0.0,0.0,4.81,0.0,4.3,4.99,5.27,0.0,3.29,5.72,5.69,6.54,2.85,68.07999999999998
53,1359,Levi Colwill,CHE,DEF,7.5,0.0,0.0,4.77,0.0,4.63,0.0,2.83,0.0,0.0,0.0,4.54,0.0,0.0,0.0,2.92,0.0,2.35,2.72,3.37,0.0,3.09,4.59,5.84,4.67,4.94,5.1,56.36000000000001
54,1198,Bruno Guimarães,NEW,MID,8.4,3.18,0.0,0.0,0.0,0.0,4.89,4.76,0.0,0.0,0.0,3.88,0.0,2.92,0.0,0.0,3.56,0.0,3.37,3.98,3.97,0.0,3.22,4.21,4.3,4.76,3.13,54.13
55,8,Emiliano Martínez,AVL,GK,7.1,4.9,0.0,0.0,0.0,0.0,4.99,0.0,5.09,0.0,0.0,0.0,5.58,0.0,4.89,0.0,0.0,4.89,3.72,4.73,3.3,0.0,3.66,4.11,5.76,3.88,5.13,64.63
56,3421,Guglielmo Vicario,TOT,GK,7.0,3.76,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.9,4.91,0.0,0.0,0.0,0.0,4.38,5.08,0.0,4.53,3.09,5.05,0.0,4.34,5.05,5.84,4.6,5.36,65.89000000000001
57,3382,Dominik Szoboszlai,LIV,MID,9.0,3.83,0.0,0.0,0.0,0.0,3.4,4.75,0.0,0.0,0.0,0.0,4.36,0.0,4.01,0.0,0.0,3.73,2.67,3.99,4.24,0.0,3.53,3.66,3.09,3.42,3.26,51.940000000000005
58,376,John Stones,MCI,DEF,9.2,0.0,0.0,0.0,0.0,0.0,0.83,4.03,0.0,0.0,0.0,0.0,4.1,5.4,0.0,0.0,0.0,3.45,3.78,4.26,3.97,0.0,5.4,5.44,0.0,0.0,0.0,40.66
59,35,Matty Cash,AVL,DEF,7.7,4.44,0.0,0.0,0.0,0.0,4.75,0.0,5.39,0.0,0.0,0.0,6.0,0.0,4.36,0.0,0.0,5.03,3.01,4.29,2.64,0.0,3.41,3.25,5.75,2.85,5.03,60.20000000000001
60,425,Luke Shaw,MUN,DEF,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,1.93,3.55,0.0,0.0,5.34,0.0,4.17,2.28,0.0,3.11,4.48,1.83,3.58,3.43,3.98,39.129999999999995
61,396,Gabriel Jesus,ARS,FOR,10.0,5.14,0.0,0.0,0.0,0.0,3.7,3.99,0.0,0.0,0.0,5.7,0.0,3.64,0.0,0.0,5.06,0.0,4.13,5.58,4.41,0.0,3.88,4.84,3.79,5.36,4.43,63.64999999999999
62,1112,Odsonne Édouard,CRY,FOR,7.0,2.68,0.0,0.0,0.0,3.99,0.0,2.95,0.0,0.0,3.77,0.0,0.0,3.41,0.0,0.0,3.72,0.0,3.49,3.54,3.96,0.0,3.34,2.59,3.4,3.15,3.52,47.51
63,1411,Casemiro,MUN,MID,8.1,6.12,0.0,0.0,0.0,5.2,0.0,5.52,0.0,0.0,0.0,0.0,3.67,4.89,0.0,0.0,5.84,0.0,5.25,4.22,0.0,4.84,5.79,4.02,5.31,4.72,4.79,70.18
64,394,Kevin De Bruyne,MCI,MID,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55
65,76,Dan Burn,NEW,DEF,8.5,4.19,0.0,0.0,0.0,0.0,4.63,5.51,0.0,0.0,0.0,4.69,0.0,3.39,0.0,0.0,4.5,0.0,4.17,4.53,4.45,0.0,3.05,5.1,4.96,5.55,2.52,61.24
66,377,Oleksandr Zinchenko,ARS,DEF,8.8,4.76,0.0,0.0,0.0,0.0,2.99,2.97,0.0,0.0,0.0,6.04,0.0,2.75,0.0,0.0,4.71,0.0,3.72,5.39,4.93,0.0,3.33,3.43,2.55,5.22,3.95,56.739999999999995
67,464,Miguel Almirón,NEW,MID,8.5,4.15,0.0,0.0,0.0,0.0,3.27,3.5,0.0,0.0,0.0,3.28,0.0,3.16,0.0,0.0,3.08,0.0,3.29,3.08,2.84,0.0,2.76,3.51,2.88,3.51,2.52,44.83
68,4,Eddie Nketiah,ARS,FOR,7.6,1.81,0.0,0.0,0.0,0.0,0.94,1.05,0.0,0.0,0.0,1.4,0.0,0.84,0.0,0.0,1.39,0.0,1.07,1.59,1.25,0.0,1.03,1.2,1.04,1.46,1.22,17.289999999999996
69,42,Jack Grealish,MCI,MID,9.2,4.05,0.0,0.0,0.0,0.0,3.03,3.28,0.0,0.0,0.0,0.0,2.89,3.77,0.0,0.0,0.0,2.96,3.15,3.45,2.97,0.0,3.42,3.32,0.0,0.0,0.0,36.29
70,167,Thiago Silva,CHE,DEF,8.5,0.0,0.0,5.51,0.0,5.38,0.0,3.26,0.0,0.0,0.0,5.09,0.0,0.0,0.0,3.62,0.0,3.12,3.45,3.78,0.0,3.89,5.21,6.37,5.25,5.47,5.61,65.01
71,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1638,Joško Gvardiol,MCI,DEF,9.3,5.94,0.0,0.0,0.0,0.0,3.06,3.69,0.0,0.0,0.0,0.0,3.97,5.02,0.0,0.0,0.0,3.28,3.61,4.08,3.76,0.0,5.32,5.37,0.0,0.0,0.0,47.099999999999994
73,16,Martinelli,ARS,MID,10.2,2.19,0.0,0.0,0.0,0.0,3.2,3.55,0.0,0.0,0.0,5.12,0.0,3.22,0.0,0.0,4.58,0.0,3.66,4.86,4.02,0.0,3.48,4.3,3.42,4.74,3.98,54.31999999999999
74,72,Pascal Groß,BHA,MID,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,2.13,4.41,0.0,0.0,0.0,5.83,5.09,3.62,4.85,0.0,4.44,3.18,4.66,4.57,5.22,48.45000000000001
75,469,Fabian Schär,NEW,DEF,8.7,6.82,0.0,0.0,0.0,0.0,5.51,6.55,0.0,0.0,0.0,5.53,0.0,3.77,0.0,0.0,5.02,0.0,4.66,5.34,5.36,0.0,3.51,6.01,5.74,6.77,2.85,73.44
76,1405,Iyenoma Udogie,TOT,DEF,7.7,3.16,0.0,0.0,0.0,4.61,0.0,0.0,0.0,4.48,3.68,0.0,0.0,0.0,0.0,3.56,4.1,0.0,3.73,1.43,4.19,0.0,3.09,3.77,4.37,2.61,4.65,51.43
77,307,Harvey Barnes,NEW,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.58,0.0,3.38,3.42,3.02,0.0,2.83,3.79,3.08,3.84,2.71,28.169999999999998
78,2079,Pau Torres,AVL,DEF,8.1,3.43,0.0,0.0,0.0,0.0,4.66,0.0,5.29,0.0,0.0,0.0,5.85,0.0,4.58,0.0,0.0,4.8,2.52,4.05,2.41,0.0,2.66,3.33,5.86,2.76,4.77,56.969999999999985
79,1076,Yoane Wissa,BRE,MID,7.6,0.0,3.96,0.0,0.0,3.37,0.0,4.15,0.0,0.0,0.0,3.34,0.0,4.16,0.0,0.0,0.0,3.16,3.38,4.26,3.31,0.0,3.89,3.71,0.0,0.0,0.0,40.690000000000005
80,1469,Enzo Fernández,CHE,MID,8.4,0.0,0.0,5.16,0.0,4.34,0.0,3.64,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.03,0.0,3.31,3.58,3.43,0.0,4.1,4.66,5.13,4.45,4.64,4.7,59.970000000000006
81,959,João Pedro,BHA,FOR,7.7,2.43,0.0,0.0,0.0,0.0,2.53,1.84,0.0,0.0,0.0,0.0,2.89,2.44,0.0,0.0,0.0,3.08,2.42,2.08,2.65,0.0,2.68,1.92,2.16,2.58,2.39,34.09
82,152,Mason Mount,MUN,MID,8.7,3.25,0.0,0.0,0.0,2.89,0.0,3.02,0.0,0.0,0.0,0.0,2.32,2.75,0.0,0.0,3.17,0.0,2.82,2.43,0.0,2.86,3.27,2.52,2.84,2.79,2.73,39.66
83,48,Ezri Konsa,AVL,DEF,7.9,3.46,0.0,0.0,0.0,0.0,4.66,0.0,5.18,0.0,0.0,0.0,5.55,0.0,4.46,0.0,0.0,4.68,2.5,4.11,2.42,0.0,2.66,3.35,5.77,2.8,4.69,56.290000000000006
84,3412,Sandro Tonali,NEW,MID,8.2,3.5,0.0,0.0,0.0,0.0,3.36,3.37,0.0,0.0,0.0,2.9,0.0,2.71,0.0,0.0,2.82,0.0,2.96,2.99,2.74,0.0,2.57,3.09,2.76,3.14,2.4,41.31
85,95,Robert Sánchez,CHE,GK,6.6,0.0,0.0,4.64,0.0,4.84,0.0,3.91,0.0,0.0,0.0,4.88,0.0,0.0,0.0,4.21,0.0,3.48,4.12,5.09,0.0,4.33,5.39,5.78,5.16,5.31,5.05,66.19
86,3381,Malo Gusto,CHE,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.93,0.0,0.81,0.87,1.12,0.0,0.9,1.14,1.51,1.19,1.24,1.26,13.07
87,719,Joachim Andersen,CRY,DEF,7.8,3.06,0.0,0.0,0.0,5.19,0.0,2.51,0.0,0.0,3.17,0.0,0.0,3.73,0.0,0.0,4.68,0.0,4.71,3.87,4.47,0.0,2.54,1.43,2.85,2.51,3.87,48.589999999999996
88,633,Diogo Jota,LIV,MID,9.1,2.31,0.0,0.0,0.0,0.0,2.43,3.11,0.0,0.0,0.0,0.0,3.13,0.0,2.61,0.0,0.0,2.96,1.98,3.38,2.99,0.0,2.52,2.85,2.66,2.86,2.63,38.42
89,3,Bernd Leno,FUL,GK,6.8,0.0,0.0,4.19,0.0,5.63,0.0,0.0,0.0,4.0,0.0,0.0,4.38,4.51,0.0,0.0,0.0,4.01,5.31,3.32,5.39,0.0,4.93,3.89,4.94,4.93,3.63,63.06
90,784,Morgan Gibbs-White,FOR,MID,7.9,0.0,4.1,0.0,0.0,3.33,0.0,4.17,0.0,0.0,0.0,0.0,3.02,0.0,3.6,0.0,0.0,3.47,3.59,3.95,3.35,0.0,3.41,3.64,4.01,2.75,3.44,49.82999999999999
91,236,Jordan Pickford,EVE,GK,7.0,4.64,0.0,0.0,0.0,4.57,0.0,2.81,0.0,0.0,0.0,0.0,3.71,4.17,0.0,0.0,4.08,0.0,3.82,4.31,3.6,0.0,3.65,4.22,3.41,2.71,4.37,54.06999999999999
92,1247,Dominic Solanke,BOU,FOR,7.8,2.09,0.0,0.0,0.0,3.85,0.0,5.3,0.0,0.0,0.0,4.82,0.0,3.02,0.0,0.0,3.85,0.0,4.41,4.26,3.6,0.0,3.73,4.9,4.22,5.01,3.97,57.029999999999994
93,975,Marc Guéhi,CRY,DEF,8.0,3.29,0.0,0.0,0.0,5.4,0.0,2.66,0.0,0.0,3.35,0.0,0.0,3.92,0.0,0.0,4.97,0.0,5.18,4.24,4.55,0.0,2.66,1.57,2.85,2.53,4.03,51.2
94,171,Reece James,CHE,DEF,9.1,0.0,0.0,0.0,0.0,0.31,0.0,2.48,0.0,0.0,0.0,3.82,0.0,0.0,0.0,2.64,0.0,2.02,2.41,3.06,0.0,2.6,3.77,4.74,3.93,4.19,4.29,40.26
95,813,Moisés Caicedo,CHE,MID,8.0,0.0,0.0,2.99,0.0,3.02,0.0,2.68,0.0,0.0,0.0,3.28,0.0,0.0,0.0,3.03,0.0,2.48,2.84,2.78,0.0,3.12,3.74,3.86,3.19,3.42,3.46,43.89
96,1659,Rasmus Højlund,MUN,FOR,9.1,4.01,0.0,0.0,0.0,4.14,0.0,3.85,0.0,0.0,0.0,0.0,3.05,3.72,0.0,0.0,4.31,0.0,3.56,2.97,0.0,3.94,4.82,3.16,3.6,3.79,3.6,52.51999999999999
97,646,Kai Havertz,ARS,MID,9.2,2.78,0.0,0.0,0.0,0.0,1.77,1.97,0.0,0.0,0.0,2.72,0.0,1.66,0.0,0.0,2.62,0.0,2.36,3.09,2.67,0.0,2.4,2.79,2.4,3.2,2.75,35.18
98,438,Aaron Wan-Bissaka,MUN,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,111,Ben Mee,BRE,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
