,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,Total_Pts
126,456,Matt Ritchie,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,608,Issa Diop,FUL,DEF,7.3,0.74,0.0,0.81,0.0,0.0,0.65,0.0,0.0,0.0,0.78,0.0,0.0,0.59,0.0,0.0,0.0,0.9,0.0,0.79,0.0,0.61,0.0,1.0,6.870000000000001
128,3668,Adam Wharton,CRY,MID,7.1,0.87,0.0,0.95,0.0,0.0,0.83,0.0,0.0,0.0,0.85,0.0,0.0,0.83,0.0,0.75,0.0,0.74,0.0,0.74,0.0,0.64,0.0,0.55,7.75
129,2414,Anass Zaroury,BUR,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,319,Luke Thomas,SHU,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,491,John Egan,SHU,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.57,0.95
132,475,Jack Robinson,SHU,DEF,6.7,2.5,0.0,0.0,0.0,0.09,0.0,2.01,0.0,1.24,0.0,0.0,3.11,0.0,0.0,0.94,0.0,0.77,0.0,2.94,0.0,1.54,0.0,1.94,17.08
133,1393,Marcus Tavernier,BOU,MID,7.2,3.87,0.0,3.64,0.0,0.0,3.73,0.0,0.0,3.62,0.0,0.0,0.0,3.31,0.0,3.49,0.0,0.0,3.65,2.78,0.0,3.71,0.0,3.4,35.199999999999996
134,346,James Milner,BHA,MID,6.6,0.0,0.37,0.0,0.63,0.0,0.75,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,1.69,1.5,0.0,1.38,1.47,1.45,12.049999999999999
135,3420,Andre Brooks,SHU,MID,6.5,0.6,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.49,0.0,0.0,0.63,0.0,0.0,0.54,0.0,0.53,0.0,0.63,0.0,0.55,0.0,0.65,5.68
136,1441,Idrissa Gana Gueye,EVE,MID,7.4,2.51,0.0,2.25,0.0,0.0,2.19,0.0,0.0,0.0,0.0,2.43,0.0,2.0,0.0,2.22,0.0,1.97,0.0,2.56,0.0,2.27,0.0,2.17,22.57
137,3362,Mahmoud Dahoud,BHA,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,371,Andrew Robertson,LIV,DEF,9.1,0.0,4.74,0.0,0.0,7.26,0.0,4.84,0.0,0.0,6.34,0.0,0.0,4.47,0.0,4.64,0.0,5.44,0.0,3.86,0.0,4.01,0.0,5.7,51.3
139,152,Mason Mount,MUN,MID,8.7,0.37,0.0,0.0,0.0,0.66,0.0,0.95,0.0,1.47,0.0,0.0,0.0,0.0,0.0,1.71,0.0,1.51,0.0,1.29,0.0,1.21,1.46,1.21,11.84
140,3484,Beto,EVE,FOR,7.7,1.63,0.0,1.63,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.61,0.0,1.9,0.0,1.55,0.0,1.8,0.0,1.94,0.0,2.19,0.0,1.36,17.42
141,3479,Nicolò Zaniolo,AVL,MID,7.2,0.61,0.0,0.0,0.41,0.0,0.66,0.0,0.0,0.0,0.5,0.0,0.0,0.74,0.0,0.0,0.0,0.64,0.0,0.57,0.0,0.66,0.0,0.62,5.41
142,159,Jorginho,ARS,MID,7.6,0.0,1.16,0.0,1.54,0.0,1.07,0.0,0.0,0.0,1.17,0.0,1.03,0.0,1.12,0.0,0.0,0.0,1.06,1.27,0.0,1.11,0.0,1.21,11.739999999999998
143,1378,Harry Toffolo,FOR,DEF,6.6,0.75,0.0,0.9,0.0,0.0,0.0,0.0,0.58,0.94,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.6,0.86,0.0,0.78,0.0,0.89,7.08
144,3207,João Gomes,WOL,MID,6.9,3.55,0.0,3.08,0.0,0.0,3.56,0.0,0.0,2.82,0.0,0.0,3.17,0.0,0.0,3.92,0.0,3.6,0.0,3.07,0.0,3.74,0.0,3.59,34.10000000000001
145,348,Taiwo Awoniyi,FOR,FOR,7.5,2.93,0.0,3.32,0.0,0.0,0.0,0.0,2.72,3.09,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,2.29,2.78,0.0,2.84,0.0,2.79,25.35
146,734,Saïd Benrahma,WHU,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,3398,Cauley Woodrow,LUT,FOR,6.6,0.39,0.0,0.0,0.37,0.0,0.48,0.0,0.0,0.35,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.29,0.0,0.33,0.0,0.3,0.0,0.33,3.1599999999999997
148,622,Daniel Podence,WOL,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,3464,Lesley Ugochukwu,CHE,MID,6.7,0.27,0.0,0.0,0.0,0.26,0.0,0.27,0.0,0.0,0.0,0.22,0.0,0.0,0.21,0.0,0.0,0.22,0.0,0.22,0.21,0.24,0.22,0.22,2.5600000000000005
150,2095,Zeki Amdouni,BUR,FOR,7.1,2.84,0.0,3.59,0.0,0.0,2.73,0.0,0.0,3.13,0.0,0.0,3.03,0.0,0.0,0.0,0.0,2.66,0.0,3.31,0.0,2.81,0.0,3.62,27.719999999999995
151,1269,João Palhinha,FUL,MID,7.9,4.23,0.0,3.4,0.0,0.0,3.79,0.0,0.0,0.0,4.24,0.0,0.0,3.97,0.0,0.0,0.0,4.19,0.0,3.14,0.0,3.11,0.0,4.11,34.18000000000001
152,427,Scott McTominay,MUN,MID,6.8,0.92,0.0,0.0,0.0,0.83,0.0,0.85,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.91,0.0,0.65,0.0,0.61,0.75,0.67,7.910000000000001
153,628,Jonny Castro,WOL,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1905,Jurriën Timber,ARS,DEF,8.7,0.0,0.72,0.0,1.78,0.0,1.37,0.0,0.0,0.0,2.96,0.0,3.01,0.0,3.0,0.0,0.0,0.0,2.38,3.63,0.0,2.56,0.0,3.45,24.859999999999996
155,222,Alex Iwobi,FUL,MID,7.8,3.9,0.0,3.6,0.0,0.0,3.48,0.0,0.0,0.0,3.68,0.0,0.0,3.29,0.0,0.0,0.0,3.4,0.0,3.39,0.0,2.94,0.0,3.81,31.49
156,3172,Kevin Schade,BRE,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.49,0.0,0.44,0.0,0.4,0.0,0.51,2.5599999999999996
157,3487,Carlos Baleba,BHA,MID,6.7,0.0,0.63,0.0,0.67,0.0,0.59,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.64,0.67,0.0,0.57,0.61,0.65,6.160000000000002
158,221,João Virgínia,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.16,0.0,0.19,0.0,0.21,0.0,0.0,0.0,0.0,0.78
159,542,Serge Aurier,FOR,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1397,Marcos Senesi,BOU,DEF,6.9,0.53,0.0,1.16,0.0,0.0,2.08,0.0,0.0,2.77,0.0,0.0,0.0,1.87,0.0,2.78,0.0,0.0,2.47,0.95,0.0,2.95,0.0,1.68,19.24
161,1383,Manor Solomon,TOT,MID,7.0,0.3,0.0,0.29,0.0,0.0,0.0,0.0,0.4,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.35,0.38,0.53,0.39,0.5,3.82
162,959,João Pedro,BHA,FOR,7.7,0.0,0.73,0.0,1.47,0.0,1.76,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,3.94,3.93,0.0,3.59,4.03,4.0,30.1
163,845,Jesuran Rak Sakyi,CRY,MID,6.4,0.75,0.0,0.76,0.0,0.0,0.59,0.0,0.0,0.0,0.44,0.0,0.0,0.4,0.0,0.37,0.0,0.25,0.0,0.27,0.0,0.27,0.0,0.19,4.29
164,488,John Fleck,SHU,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,3459,Ionuț Radu,BOU,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,186,Jeffrey Schlupp,CRY,MID,7.2,0.44,0.0,0.66,0.0,0.0,0.83,0.0,0.0,0.0,1.46,0.0,0.0,1.52,0.0,1.36,0.0,1.21,0.0,1.28,0.0,1.17,0.0,1.04,10.969999999999999
167,1900,Cody Gakpo,LIV,FOR,9.6,0.0,2.41,0.0,0.0,3.01,0.0,2.27,0.0,0.0,2.47,0.0,0.0,2.34,0.0,2.19,0.0,2.33,0.0,2.41,0.0,1.99,0.0,2.75,24.169999999999998
168,1889,Arnaut Danjuma,EVE,MID,7.4,0.24,0.0,0.4,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.99,0.0,1.18,0.0,0.99,0.0,1.09,0.0,1.27,0.0,1.4,0.0,0.88,9.190000000000001
169,1934,Jakub Kiwior,ARS,DEF,7.6,0.0,1.96,0.0,2.34,0.0,1.22,0.0,0.0,0.0,1.08,0.0,1.13,0.0,1.14,0.0,0.0,0.0,1.04,1.47,0.0,1.08,0.0,1.4,13.860000000000001
170,492,Chris Basham,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,150,Callum Hudson-Odoi,FOR,MID,7.7,2.99,0.0,3.35,0.0,0.0,0.0,0.0,2.77,3.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,2.47,2.96,0.0,2.91,0.0,2.8,26.01
172,1659,Rasmus Højlund,MUN,FOR,9.1,3.88,0.0,0.0,0.0,3.65,0.0,4.14,0.0,3.85,0.0,0.0,0.0,0.0,0.0,5.08,0.0,4.57,0.0,3.68,0.0,3.48,4.54,3.57,40.44
173,1411,Casemiro,MUN,MID,8.1,3.43,0.0,0.0,0.0,3.74,0.0,3.93,0.0,4.05,0.0,0.0,0.0,0.0,0.0,4.79,0.0,3.74,0.0,4.45,0.0,3.42,4.0,3.53,39.08
174,24,Willian,FUL,MID,7.7,3.69,0.0,3.4,0.0,0.0,3.14,0.0,0.0,0.0,3.46,0.0,0.0,3.01,0.0,0.0,0.0,3.24,0.0,3.1,0.0,2.68,0.0,3.4,29.120000000000005
175,570,Sam Johnstone,CRY,GK,6.5,4.36,0.0,4.16,0.0,0.0,3.6,0.0,0.0,0.0,3.37,0.0,0.0,4.58,0.0,3.84,0.0,4.03,0.0,4.23,0.0,4.62,0.0,4.18,40.97
176,3187,Noni Madueke,CHE,MID,7.9,1.31,0.0,0.0,0.0,1.29,0.0,1.19,0.0,0.0,0.0,0.94,0.0,0.0,0.63,0.0,0.0,0.68,0.0,0.97,0.94,0.85,0.79,0.97,10.56
177,91,Joël Veltman,BHA,DEF,7.9,0.0,0.68,0.0,1.03,0.0,0.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,1.01,0.99,0.0,0.75,0.88,0.83,8.729999999999999
178,84,Tariq Lamptey,BHA,DEF,7.4,0.0,1.71,0.0,2.45,0.0,1.87,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,2.39,1.99,0.0,1.47,1.79,1.8,19.810000000000002
179,111,Ben Mee,BRE,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,725,Danny Welbeck,BHA,FOR,7.5,0.0,2.58,0.0,2.65,0.0,2.23,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.3,2.25,0.0,2.19,2.4,2.37,23.01
181,6,Mohamed Elneny,ARS,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,47,Tom Heaton,MUN,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,895,Bryan Mbeumo,BRE,MID,8.3,1.08,0.0,0.0,1.9,0.0,2.07,0.0,0.0,4.52,0.0,0.0,4.04,0.0,0.0,0.0,0.0,3.49,0.0,4.18,0.0,3.73,0.0,4.04,29.05
184,581,Dara O'Shea,BUR,DEF,6.7,1.16,0.0,3.12,0.0,0.0,1.73,0.0,0.0,1.73,0.0,0.0,2.2,0.0,0.0,0.0,0.0,1.19,0.0,1.91,0.0,1.12,0.0,2.58,16.740000000000002
185,77,Adam Webster,BHA,DEF,8.0,0.0,0.69,0.0,0.99,0.0,0.87,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,1.03,1.08,0.0,0.79,0.93,0.89,9.26
186,511,Danny Ings,WHU,FOR,8.1,0.68,0.0,0.77,0.0,0.0,0.65,0.0,0.0,0.0,0.72,0.0,0.0,0.55,0.0,0.0,0.0,0.57,0.0,0.59,0.0,0.79,0.0,0.56,5.880000000000001
187,709,Wesley Fofana,CHE,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,716,Thomas Partey,ARS,MID,7.6,0.0,0.43,0.0,0.66,0.0,0.58,0.0,0.0,0.0,0.72,0.0,0.88,0.0,0.96,0.0,0.0,0.0,0.94,0.98,0.0,0.91,0.0,0.96,8.02
189,886,Ethan Pinnock,BRE,DEF,7.9,0.87,0.0,0.0,1.46,0.0,1.85,0.0,0.0,5.06,0.0,0.0,3.73,0.0,0.0,0.0,0.0,3.03,0.0,3.75,0.0,3.3,0.0,3.06,26.11
190,149,Ben Chilwell,CHE,DEF,8.5,4.01,0.0,0.0,0.0,3.4,0.0,4.03,0.0,0.0,0.0,3.71,0.0,0.0,1.89,0.0,0.0,2.43,0.0,3.65,3.04,3.06,2.41,3.69,35.32
191,59,John McGinn,AVL,MID,7.7,3.83,0.0,0.0,2.58,0.0,3.35,0.0,0.0,0.0,2.5,0.0,0.0,4.11,0.0,0.0,0.0,3.58,0.0,3.11,0.0,3.49,0.0,3.24,29.790000000000006
192,1316,Pape Matar Sarr,TOT,MID,6.5,2.0,0.0,1.61,0.0,0.0,0.0,0.0,2.01,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.38,1.47,1.99,1.6,2.05,17.459999999999997
193,1278,Stefan Ortega,MCI,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.76
194,1400,Amadou Onana,EVE,MID,7.4,2.29,0.0,2.2,0.0,0.0,2.15,0.0,0.0,0.0,0.0,2.25,0.0,2.16,0.0,2.12,0.0,2.07,0.0,2.49,0.0,2.45,0.0,1.98,22.160000000000004
195,1325,Clément Lenglet,AVL,DEF,7.7,1.67,0.0,0.0,0.61,0.0,1.49,0.0,0.0,0.0,0.78,0.0,0.0,1.77,0.0,0.0,0.0,1.45,0.0,1.15,0.0,1.24,0.0,1.66,11.82
196,3196,Jhon Durán,AVL,MID,6.7,0.48,0.0,0.0,0.29,0.0,0.57,0.0,0.0,0.0,0.37,0.0,0.0,0.57,0.0,0.0,0.0,0.66,0.0,0.51,0.0,0.62,0.0,0.52,4.59
197,594,Pablo Fornals,WHU,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1320,Julián Álvarez,MCI,FOR,8.6,0.0,2.95,0.0,3.64,0.0,3.47,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,3.53,4.13,0.0,3.63,3.54,4.14,36.480000000000004
199,1112,Odsonne Édouard,CRY,FOR,7.0,3.05,0.0,3.11,0.0,0.0,2.54,0.0,0.0,0.0,2.51,0.0,0.0,2.66,0.0,2.34,0.0,2.03,0.0,2.18,0.0,2.11,0.0,2.13,24.66
200,1109,Takehiro Tomiyasu,ARS,DEF,7.5,0.0,0.74,0.0,1.52,0.0,1.23,0.0,0.0,0.0,1.69,0.0,1.65,0.0,1.68,0.0,0.0,0.0,1.35,1.82,0.0,1.45,0.0,1.85,14.979999999999999
201,3367,Ameen Al-Dakhil,BUR,DEF,6.6,0.32,0.0,0.54,0.0,0.0,0.35,0.0,0.0,0.39,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.35,0.0,0.46,0.0,0.35,0.0,0.6,3.8400000000000003
202,3471,Vinicius Souza,SHU,MID,6.7,3.23,0.0,0.0,0.0,3.74,0.0,3.68,0.0,2.83,0.0,0.0,3.29,0.0,0.0,3.22,0.0,3.21,0.0,2.84,0.0,3.1,0.0,3.46,32.6
203,35,Matty Cash,AVL,DEF,7.7,1.89,0.0,0.0,0.66,0.0,1.64,0.0,0.0,0.0,0.82,0.0,0.0,1.89,0.0,0.0,0.0,1.52,0.0,1.14,0.0,1.41,0.0,1.68,12.65
204,483,Aaron Ramsdale,ARS,GK,7.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.28,0.0,0.39,0.0,0.38,0.0,0.0,0.0,0.3,0.37,0.0,0.31,0.0,0.32,2.6
205,1233,Adam Smith,BOU,DEF,6.9,2.35,0.0,2.48,0.0,0.0,2.22,0.0,0.0,1.83,0.0,0.0,0.0,1.55,0.0,2.14,0.0,0.0,1.87,0.99,0.0,2.11,0.0,1.39,18.930000000000003
206,1230,Jefferson Lerma,CRY,MID,7.0,2.67,0.0,2.55,0.0,0.0,2.17,0.0,0.0,0.0,2.27,0.0,0.0,3.05,0.0,2.43,0.0,2.4,0.0,2.78,0.0,2.53,0.0,2.39,25.240000000000002
207,3402,Gabriel Osho,LUT,DEF,6.9,1.31,0.0,0.0,0.79,0.0,3.05,0.0,0.0,0.37,0.0,0.0,2.61,0.0,0.0,0.0,0.0,2.59,0.0,2.94,0.0,2.33,0.0,2.87,18.86
208,3401,Jordan Clark,LUT,MID,6.8,0.93,0.0,0.0,1.17,0.0,1.08,0.0,0.0,0.92,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.89,0.0,1.0,0.0,0.91,0.0,0.93,8.8
209,493,Oliver McBurnie,SHU,FOR,7.0,2.73,0.0,0.0,0.0,1.99,0.0,2.17,0.0,1.56,0.0,0.0,2.25,0.0,0.0,1.57,0.0,1.53,0.0,2.26,0.0,1.71,0.0,2.01,19.78
210,490,George Baldock,SHU,DEF,6.9,1.24,0.0,0.0,0.0,0.16,0.0,1.19,0.0,0.85,0.0,0.0,1.8,0.0,0.0,0.63,0.0,0.49,0.0,1.56,0.0,1.27,0.0,1.05,10.24
211,484,Oliver Norwood,SHU,MID,7.0,1.37,0.0,0.0,0.0,1.26,0.0,1.45,0.0,1.37,0.0,0.0,1.55,0.0,0.0,1.28,0.0,1.27,0.0,1.55,0.0,1.4,0.0,1.55,14.05
212,321,Jonny Evans,MUN,DEF,7.7,0.81,0.0,0.0,0.0,0.51,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
213,1198,Bruno Guimarães,NEW,MID,8.4,5.66,0.0,4.52,0.0,0.0,2.86,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,3.79,0.0,5.42,0.0,3.8,0.0,3.96,4.16,3.85,41.1
214,1192,Toti Gomes,WOL,DEF,6.9,2.12,0.0,3.43,0.0,0.0,3.79,0.0,0.0,3.52,0.0,0.0,1.59,0.0,0.0,3.39,0.0,3.62,0.0,0.69,0.0,4.29,0.0,0.88,27.32
215,1175,Kieran Trippier,NEW,DEF,9.1,1.27,0.0,2.01,0.0,0.0,2.63,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,5.68,0.0,7.84,0.0,5.46,0.0,5.19,4.53,4.55,43.73
216,1171,Nathan Patterson,EVE,DEF,7.2,0.32,0.0,0.34,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.35,0.0,0.5,0.0,0.34,0.0,0.4,0.0,0.46,0.0,0.53,0.0,0.3,4.0
217,1160,Jarrell Quansah,LIV,DEF,7.0,0.0,0.54,0.0,0.0,0.75,0.0,0.52,0.0,0.0,0.76,0.0,0.0,0.65,0.0,0.63,0.0,0.66,0.0,0.62,0.0,0.56,0.0,0.74,6.43
218,1113,Emerson,TOT,DEF,7.9,0.55,0.0,0.43,0.0,0.0,0.0,0.0,0.58,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.37,0.45,0.74,0.47,0.67,5.19
219,662,Callum Wilson,NEW,FOR,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.89,1.76,3.6900000000000004
220,1105,Hwang Hee-chan,WOL,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.65,0.0,0.0,3.69,0.0,4.44,0.0,2.92,0.0,4.08,0.0,3.36,22.14
221,42,Jack Grealish,MCI,MID,9.2,0.0,0.31,0.0,0.74,0.0,0.85,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.84,2.05,0.0,1.75,1.7,1.87,14.57
222,1252,Matt Turner,FOR,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.22,0.0,0.0,0.0,0.21,0.6
223,984,Oliver Skipp,TOT,MID,6.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.23,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22,0.24,0.27,0.22,0.23,1.94
224,192,Jordan Ayew,CRY,FOR,7.6,3.02,0.0,3.31,0.0,0.0,2.71,0.0,0.0,0.0,2.74,0.0,0.0,2.97,0.0,2.65,0.0,2.33,0.0,2.65,0.0,2.54,0.0,2.51,27.429999999999993
225,180,Andros Townsend,LUT,MID,6.9,1.01,0.0,0.0,1.0,0.0,1.13,0.0,0.0,0.89,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.94,0.0,1.11,0.0,0.99,0.0,1.12,9.27
226,178,Joel Ward,CRY,DEF,7.5,2.63,0.0,2.49,0.0,0.0,1.57,0.0,0.0,0.0,1.4,0.0,0.0,2.94,0.0,2.15,0.0,2.27,0.0,2.09,0.0,1.72,0.0,1.32,20.58
227,175,Mateo Kovačić,MCI,MID,8.3,0.0,1.22,0.0,1.36,0.0,1.87,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.57,1.59,0.0,1.49,1.38,2.11,15.48
228,168,Conor Gallagher,CHE,MID,7.8,3.75,0.0,0.0,0.0,3.9,0.0,4.05,0.0,0.0,0.0,3.74,0.0,0.0,2.65,0.0,0.0,3.0,0.0,4.08,3.19,3.49,3.02,3.93,38.800000000000004
229,127,Jay Rodriguez,BUR,FOR,6.8,2.42,0.0,1.57,0.0,0.0,1.24,0.0,0.0,1.5,0.0,0.0,1.46,0.0,0.0,0.0,0.0,1.3,0.0,1.63,0.0,1.33,0.0,1.56,14.010000000000002
230,1255,Julio César Enciso,BHA,MID,7.9,0.0,2.65,0.0,2.96,0.0,2.33,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,2.62,2.73,0.0,2.41,2.67,2.51,25.519999999999996
231,1254,Diego Carlos,AVL,DEF,7.3,3.03,0.0,0.0,1.06,0.0,2.65,0.0,0.0,0.0,1.23,0.0,0.0,2.96,0.0,0.0,0.0,2.23,0.0,1.77,0.0,1.75,0.0,2.76,19.439999999999998
232,3382,Dominik Szoboszlai,LIV,MID,9.0,0.0,3.52,0.0,0.0,4.91,0.0,3.52,0.0,0.0,3.83,0.0,0.0,3.07,0.0,3.01,0.0,3.6,0.0,3.19,0.0,2.87,0.0,3.46,34.980000000000004
233,980,Tahith Chong,LUT,MID,6.8,1.6,0.0,0.0,1.65,0.0,1.65,0.0,0.0,1.28,0.0,0.0,1.52,0.0,0.0,0.0,0.0,1.45,0.0,1.59,0.0,1.41,0.0,1.49,13.64
234,217,Michael Keane,EVE,DEF,7.3,0.53,0.0,0.52,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.57,0.0,0.76,0.0,0.49,0.0,0.65,0.0,0.74,0.0,0.95,0.0,0.46,6.470000000000001
235,1227,Philip Billing,BOU,MID,7.8,0.63,0.0,0.56,0.0,0.0,0.57,0.0,0.0,0.62,0.0,0.0,0.0,0.53,0.0,0.56,0.0,0.0,0.66,0.52,0.0,0.72,0.0,0.6,5.97
236,384,Scott Carson,MCI,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1890,Ryan Gravenberch,LIV,MID,8.1,0.0,0.0,0.0,0.0,0.39,0.0,0.36,0.0,0.0,0.55,0.0,0.0,0.53,0.0,0.5,0.0,0.49,0.0,0.57,0.0,0.46,0.0,0.63,4.48
