,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,Total_Pts
10,400,Kyle Walker,MCI,DEF,8.6,0.0,0.0,4.2,4.84,0.0,0.0,0.0,3.34,3.5,0.0,0.0,0.0,3.6,0.0,3.32,0.0,0.0,5.41,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,4.95,0.0,0.0,2.08,2.86,47.86
11,610,Jarrod Bowen,WHU,MID,8.8,0.0,0.0,4.73,3.59,0.0,0.0,0.0,4.65,3.66,0.0,0.0,0.0,4.01,0.0,0.0,3.43,0.0,3.81,0.0,0.0,4.56,0.0,0.0,3.9,0.0,0.0,0.0,3.02,0.0,0.0,0.0,3.96,0.0,43.32
12,417,Marcus Rashford,MUN,MID,10.9,0.0,0.0,4.48,5.74,0.0,0.0,7.03,0.0,0.0,5.1,0.0,4.1,0.0,0.0,5.41,0.0,7.18,0.0,0.0,0.0,4.38,0.0,0.0,5.43,0.0,5.48,0.0,0.0,5.07,0.0,0.0,0.0,0.0,59.40000000000001
13,810,Martin Ødegaard,ARS,MID,10.3,0.0,6.08,0.0,3.73,0.0,0.0,5.33,0.0,3.99,0.0,0.0,5.53,0.0,4.6,0.0,0.0,3.77,0.0,0.0,0.0,4.8,0.0,0.0,3.8,0.0,0.0,0.0,5.41,0.0,4.57,0.0,0.0,0.0,51.61000000000001
14,1320,Julián Álvarez,MCI,FOR,8.6,0.0,0.0,4.19,5.73,0.0,0.0,0.0,3.96,4.51,0.0,0.0,0.0,4.6,0.0,3.85,0.0,0.0,4.75,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,4.81,0.0,0.0,2.1,3.17,50.08000000000001
15,1435,Alexander Isak,NEW,FOR,9.0,0.0,4.5,0.0,4.35,0.0,0.0,4.74,0.0,4.67,0.0,0.0,4.64,0.0,0.0,0.0,4.41,0.0,3.87,0.0,5.72,0.0,0.0,0.0,4.33,0.0,5.68,0.0,0.0,0.0,0.0,3.7,0.0,3.44,54.05
16,121,Nick Pope,NEW,GK,7.6,0.0,5.27,0.0,4.45,0.0,0.0,5.28,0.0,4.82,0.0,0.0,5.04,0.0,0.0,0.0,5.55,0.0,4.39,0.0,5.66,0.0,0.0,0.0,5.17,0.0,6.06,0.0,0.0,0.0,0.0,3.91,0.0,4.14,59.739999999999995
17,1275,Darwin Núñez,LIV,FOR,9.4,0.0,0.0,3.27,0.0,2.77,0.0,0.0,3.02,1.92,0.0,0.0,0.0,3.41,0.0,3.18,0.0,2.64,0.0,0.0,0.0,2.85,0.0,0.0,2.63,0.0,2.78,0.0,0.0,0.0,0.0,2.69,0.0,0.0,31.160000000000004
18,337,Trent Alexander-Arnold,LIV,DEF,10.0,0.0,0.0,7.13,0.0,7.14,0.0,0.0,5.9,2.69,0.0,0.0,0.0,6.17,0.0,6.73,0.0,6.13,0.0,0.0,0.0,4.7,0.0,0.0,3.52,0.0,5.74,0.0,0.0,0.0,0.0,4.29,0.0,0.0,60.140000000000015
19,100,Lewis Dunk,BHA,DEF,8.3,0.0,0.0,5.92,5.38,0.0,0.0,0.0,7.17,5.82,0.0,0.0,0.0,4.07,0.0,5.47,0.0,6.2,0.0,0.0,0.0,2.93,5.68,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.3,0.0,58.44
20,598,Declan Rice,ARS,MID,8.1,0.0,5.04,0.0,3.38,0.0,0.0,4.1,0.0,3.3,0.0,0.0,4.1,0.0,4.1,0.0,0.0,2.87,0.0,0.0,0.0,3.12,0.0,0.0,2.75,0.0,0.0,0.0,4.35,0.0,3.34,0.0,0.0,0.0,40.45
21,1260,Kaoru Mitoma,BHA,MID,8.0,0.0,0.0,5.35,4.44,0.0,0.0,0.0,5.59,4.15,0.0,0.0,0.0,3.82,0.0,4.44,0.0,4.61,0.0,0.0,0.0,3.36,3.72,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,4.11,0.0,48.06
22,895,Bryan Mbeumo,BRE,MID,8.3,0.0,4.79,0.0,6.17,0.0,0.0,0.0,4.47,4.66,0.0,0.0,6.21,0.0,0.0,4.57,0.0,5.2,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,6.2,0.0,4.34,0.0,0.0,1.75,0.0,53.47
23,710,Rúben Dias,MCI,DEF,9.7,0.0,0.0,5.33,6.7,0.0,0.0,0.0,4.86,4.95,0.0,0.0,0.0,5.02,0.0,4.73,0.0,0.0,6.96,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,6.82,0.0,0.0,3.04,4.44,65.49
24,35,Matty Cash,AVL,DEF,7.7,0.0,0.0,6.93,0.0,4.67,0.0,0.0,5.67,0.0,3.43,0.0,0.0,4.9,0.0,2.86,0.0,3.6,0.0,0.0,0.0,3.38,0.0,5.96,0.0,0.0,3.05,0.0,0.0,5.12,0.0,0.0,0.0,0.0,49.57
25,398,Rodri,MCI,MID,9.4,0.0,0.0,5.86,6.81,0.0,0.0,0.0,5.43,5.54,0.0,0.0,0.0,5.42,0.0,5.03,0.0,0.0,6.18,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,6.31,0.0,0.0,2.94,5.19,66.46000000000001
26,505,James Ward-Prowse,WHU,MID,8.4,0.0,0.0,3.79,2.9,0.0,0.0,0.0,4.03,2.96,0.0,0.0,0.0,3.8,0.0,0.0,2.64,0.0,2.97,0.0,0.0,3.42,0.0,0.0,3.04,0.0,0.0,0.0,2.37,0.0,0.0,0.0,2.93,0.0,34.85
27,412,Bruno Fernandes,MUN,MID,10.7,0.0,0.0,4.67,6.36,0.0,0.0,7.94,0.0,0.0,5.6,0.0,4.15,0.0,0.0,5.36,0.0,7.02,0.0,0.0,0.0,4.26,0.0,0.0,5.98,0.0,5.37,0.0,0.0,5.71,0.0,0.0,0.0,0.0,62.41999999999999
28,347,Alisson,LIV,GK,8.0,0.0,0.0,6.11,0.0,5.63,0.0,0.0,5.52,4.06,0.0,0.0,0.0,5.62,0.0,6.01,0.0,5.73,0.0,0.0,0.0,5.07,0.0,0.0,4.37,0.0,5.41,0.0,0.0,0.0,0.0,4.95,0.0,0.0,58.47999999999999
29,1406,Pervis Estupiñán,BHA,DEF,8.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.77,4.94,0.0,0.0,0.0,2.96,0.0,4.26,0.0,5.1,0.0,0.0,0.0,2.24,4.67,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,4.25,0.0,35.349999999999994
30,1558,André Onana,MUN,GK,7.3,0.0,0.0,3.51,4.42,0.0,0.0,5.53,0.0,0.0,4.8,0.0,3.57,0.0,0.0,4.16,0.0,5.19,0.0,0.0,0.0,3.08,0.0,0.0,4.39,0.0,4.33,0.0,0.0,4.68,0.0,0.0,0.0,0.0,47.660000000000004
31,93,Ben White,ARS,DEF,9.2,0.0,6.44,0.0,2.92,0.0,0.0,5.71,0.0,3.73,0.0,0.0,5.3,0.0,5.03,0.0,0.0,3.02,0.0,0.0,0.0,3.62,0.0,0.0,2.32,0.0,0.0,0.0,4.94,0.0,3.88,0.0,0.0,0.0,46.910000000000004
32,3421,Guglielmo Vicario,TOT,GK,7.0,5.35,0.0,0.0,0.0,0.0,4.54,5.14,0.0,0.0,4.69,0.0,0.0,3.21,0.0,0.0,5.04,0.0,4.2,5.31,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,4.65,0.0,5.49,0.0,0.0,0.0,53.03
33,483,Aaron Ramsdale,ARS,GK,7.5,0.0,0.32,0.0,0.29,0.0,0.0,0.57,0.0,4.82,0.0,0.0,0.53,0.0,0.53,0.0,0.0,0.6,0.0,0.0,0.0,0.69,0.0,0.0,0.56,0.0,0.0,0.0,0.69,0.0,0.64,0.0,0.0,0.0,10.24
34,383,Phil Foden,MCI,MID,9.5,0.0,0.0,3.12,3.97,0.0,0.0,0.0,2.94,3.37,0.0,0.0,0.0,3.4,0.0,2.9,0.0,0.0,3.6,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,3.6,0.0,0.0,1.6,2.61,37.57
35,3231,Moussa Diaby,AVL,MID,8.1,0.0,0.0,5.03,0.0,4.05,0.0,0.0,5.02,0.0,3.73,0.0,0.0,4.31,0.0,3.14,0.0,3.66,0.0,0.0,0.0,3.41,0.0,5.04,0.0,0.0,3.29,0.0,0.0,4.57,0.0,0.0,0.0,0.0,45.24999999999999
36,1097,Evan Ferguson,BHA,FOR,7.8,0.0,0.0,4.68,3.69,0.0,0.0,0.0,4.64,3.53,0.0,0.0,0.0,3.27,0.0,3.83,0.0,4.11,0.0,0.0,0.0,3.0,3.31,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,3.73,0.0,41.64
37,662,Callum Wilson,NEW,FOR,9.1,0.0,4.26,0.0,4.09,0.0,0.0,4.67,0.0,4.58,0.0,0.0,4.89,0.0,0.0,0.0,4.42,0.0,3.78,0.0,5.87,0.0,0.0,0.0,4.43,0.0,5.84,0.0,0.0,0.0,0.0,3.71,0.0,2.84,53.379999999999995
38,369,Virgil van Dijk,LIV,DEF,9.9,0.0,0.0,6.48,0.0,6.21,0.0,0.0,5.31,2.46,0.0,0.0,0.0,5.53,0.0,6.08,0.0,5.53,0.0,0.0,0.0,4.07,0.0,0.0,2.96,0.0,5.19,0.0,0.0,0.0,0.0,3.83,0.0,0.0,53.65
39,1197,Luis Díaz,LIV,MID,9.6,0.0,0.0,4.58,0.0,4.08,0.0,0.0,3.99,2.83,0.0,0.0,0.0,4.33,0.0,4.06,0.0,3.36,0.0,0.0,0.0,3.64,0.0,0.0,3.25,0.0,3.64,0.0,0.0,0.0,0.0,3.43,0.0,0.0,41.190000000000005
40,1439,Manuel Akanji,MCI,DEF,9.2,0.0,0.0,0.0,4.48,0.0,0.0,0.0,3.02,3.2,0.0,0.0,0.0,3.22,0.0,3.29,0.0,0.0,5.38,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,5.03,0.0,0.0,2.17,3.02,42.49
41,20,Gabriel Dos Santos,ARS,DEF,9.3,0.0,6.79,0.0,3.1,0.0,0.0,6.08,0.0,4.02,0.0,0.0,5.77,0.0,5.55,0.0,0.0,3.3,0.0,0.0,0.0,3.89,0.0,0.0,2.48,0.0,0.0,0.0,5.68,0.0,4.27,0.0,0.0,0.0,50.92999999999999
42,88,Alexis Mac Allister,LIV,MID,8.9,0.0,0.0,4.82,0.0,4.91,0.0,0.0,3.91,2.53,0.0,0.0,0.0,3.63,0.0,4.01,0.0,4.16,0.0,0.0,0.0,3.07,0.0,0.0,2.58,0.0,3.35,0.0,0.0,0.0,0.0,3.04,0.0,0.0,40.010000000000005
43,1359,Levi Colwill,CHE,DEF,7.5,0.0,5.02,0.0,0.0,0.0,3.14,0.0,2.53,2.74,0.0,0.0,0.0,3.45,0.0,2.94,0.0,0.0,4.36,0.0,5.42,0.0,0.0,0.0,0.0,4.19,0.0,4.95,0.0,5.0,0.0,0.0,0.0,4.34,48.08
44,3382,Dominik Szoboszlai,LIV,MID,9.0,0.0,0.0,5.5,0.0,5.01,0.0,0.0,4.24,2.77,0.0,0.0,0.0,4.34,0.0,4.69,0.0,4.49,0.0,0.0,0.0,3.59,0.0,0.0,2.96,0.0,3.96,0.0,0.0,0.0,0.0,3.52,0.0,0.0,45.07
45,387,Nathan Aké,MCI,DEF,8.9,0.0,0.0,3.24,2.7,0.0,0.0,0.0,1.96,2.18,0.0,0.0,0.0,2.37,0.0,2.34,0.0,0.0,4.23,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,3.63,0.0,0.0,1.5,2.48,33.029999999999994
46,8,Emiliano Martínez,AVL,GK,7.1,0.0,0.0,5.66,0.0,5.12,0.0,0.0,5.06,0.0,3.83,0.0,0.0,4.78,0.0,3.34,0.0,3.56,0.0,0.0,0.0,4.09,0.0,5.82,0.0,0.0,3.75,0.0,0.0,5.18,0.0,0.0,0.0,0.0,50.19
47,1198,Bruno Guimarães,NEW,MID,8.4,0.0,4.35,0.0,2.42,0.0,0.0,2.94,0.0,3.2,0.0,0.0,3.45,0.0,0.0,0.0,3.74,0.0,2.91,0.0,4.43,0.0,0.0,0.0,4.43,0.0,4.89,0.0,0.0,0.0,0.0,3.16,0.0,2.91,42.83
48,719,Joachim Andersen,CRY,DEF,7.8,3.44,0.0,0.0,4.67,0.0,0.0,4.72,0.0,5.1,0.0,0.0,0.0,4.27,0.0,4.86,0.0,2.62,0.0,0.0,1.57,0.0,2.93,0.0,0.0,0.0,0.0,2.74,0.0,3.65,0.0,0.0,0.0,0.0,40.57
49,376,John Stones,MCI,DEF,9.2,0.0,0.0,4.61,5.58,0.0,0.0,0.0,3.73,3.7,0.0,0.0,0.0,3.86,0.0,3.65,0.0,0.0,5.82,0.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,5.77,0.0,0.0,2.45,3.38,53.410000000000004
50,2405,Axel Disasi,CHE,DEF,8.4,0.0,3.48,0.0,0.0,0.0,2.3,0.0,2.09,2.3,0.0,0.0,0.0,2.57,0.0,2.36,0.0,0.0,3.52,0.0,4.67,0.0,0.0,0.0,0.0,3.14,0.0,4.22,0.0,4.33,0.0,0.0,0.0,3.34,38.31999999999999
51,76,Dan Burn,NEW,DEF,8.5,0.0,4.88,0.0,3.7,0.0,0.0,4.82,0.0,4.29,0.0,0.0,4.25,0.0,0.0,0.0,4.51,0.0,2.94,0.0,5.32,0.0,0.0,0.0,5.29,0.0,5.99,0.0,0.0,0.0,0.0,2.59,0.0,2.93,51.51000000000001
52,399,Raheem Sterling,CHE,MID,8.7,0.0,4.39,0.0,0.0,0.0,3.88,0.0,3.09,3.18,0.0,0.0,0.0,4.08,0.0,3.42,0.0,0.0,3.85,0.0,4.8,0.0,0.0,0.0,0.0,4.0,0.0,4.01,0.0,3.99,0.0,0.0,0.0,4.27,46.959999999999994
53,1405,Iyenoma Udogie,TOT,DEF,7.7,4.26,0.0,0.0,0.0,0.0,3.81,4.08,0.0,0.0,3.76,0.0,0.0,1.6,0.0,0.0,4.08,0.0,3.05,3.71,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,2.74,0.0,4.67,0.0,0.0,0.0,39.82000000000001
54,469,Fabian Schär,NEW,DEF,8.7,0.0,5.83,0.0,4.38,0.0,0.0,5.76,0.0,5.24,0.0,0.0,5.26,0.0,0.0,0.0,5.61,0.0,3.5,0.0,6.63,0.0,0.0,0.0,6.21,0.0,7.36,0.0,0.0,0.0,0.0,3.1,0.0,3.52,62.400000000000006
55,1900,Cody Gakpo,LIV,FOR,9.6,0.0,0.0,2.27,0.0,2.67,0.0,0.0,2.62,1.79,0.0,0.0,0.0,2.85,0.0,2.86,0.0,2.4,0.0,0.0,0.0,2.5,0.0,0.0,2.22,0.0,2.53,0.0,0.0,0.0,0.0,2.21,0.0,0.0,26.919999999999998
56,70,Solly March,BHA,MID,8.1,0.0,0.0,1.68,2.83,0.0,0.0,0.0,5.45,3.9,0.0,0.0,0.0,3.71,0.0,4.06,0.0,4.22,0.0,0.0,0.0,3.39,3.88,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,4.16,0.0,41.56999999999999
57,1364,Lisandro Martínez,MUN,DEF,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
58,371,Andrew Robertson,LIV,DEF,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,464,Miguel Almirón,NEW,MID,8.5,0.0,3.18,0.0,3.22,0.0,0.0,3.52,0.0,3.51,0.0,0.0,3.68,0.0,0.0,0.0,3.34,0.0,2.96,0.0,4.12,0.0,0.0,0.0,3.33,0.0,4.07,0.0,0.0,0.0,0.0,2.88,0.0,2.36,40.17
60,425,Luke Shaw,MUN,DEF,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,3.54,0.0,2.2,0.0,0.0,3.33,0.0,4.67,0.0,0.0,0.0,1.85,0.0,0.0,3.95,0.0,3.27,0.0,0.0,4.07,0.0,0.0,0.0,0.0,27.43
61,396,Gabriel Jesus,ARS,FOR,10.0,0.0,6.07,0.0,3.69,0.0,0.0,5.38,0.0,3.92,0.0,0.0,5.7,0.0,4.51,0.0,0.0,3.77,0.0,0.0,0.0,4.75,0.0,0.0,3.69,0.0,0.0,0.0,4.94,0.0,4.24,0.0,0.0,0.0,50.660000000000004
62,2038,Nicolas Jackson,CHE,FOR,8.2,0.0,3.97,0.0,0.0,0.0,3.52,0.0,2.74,2.82,0.0,0.0,0.0,3.72,0.0,3.17,0.0,0.0,3.73,0.0,4.52,0.0,0.0,0.0,0.0,3.47,0.0,3.29,0.0,2.79,0.0,0.0,0.0,3.24,40.98
63,167,Thiago Silva,CHE,DEF,8.5,0.0,5.75,0.0,0.0,0.0,3.99,0.0,3.41,3.67,0.0,0.0,0.0,4.16,0.0,3.82,0.0,0.0,5.37,0.0,6.57,0.0,0.0,0.0,0.0,5.27,0.0,6.04,0.0,6.16,0.0,0.0,0.0,5.6,59.81000000000001
64,394,Kevin De Bruyne,MCI,MID,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,4.68,0.0,0.0,1.98,3.11,12.75
65,377,Oleksandr Zinchenko,ARS,DEF,8.8,0.0,6.09,0.0,2.71,0.0,0.0,5.19,0.0,3.35,0.0,0.0,4.87,0.0,4.83,0.0,0.0,2.97,0.0,0.0,0.0,3.51,0.0,0.0,2.35,0.0,0.0,0.0,4.82,0.0,3.53,0.0,0.0,0.0,44.220000000000006
66,2079,Pau Torres,AVL,DEF,8.1,0.0,0.0,6.16,0.0,4.91,0.0,0.0,4.89,0.0,2.38,0.0,0.0,4.08,0.0,2.34,0.0,2.68,0.0,0.0,0.0,3.25,0.0,5.75,0.0,0.0,2.4,0.0,0.0,5.08,0.0,0.0,0.0,0.0,43.919999999999995
67,1283,Sven Botman,NEW,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,3.96,0.0,0.0,4.75,0.0,0.0,0.0,5.18,0.0,3.11,0.0,5.86,0.0,0.0,0.0,5.53,0.0,6.56,0.0,0.0,0.0,0.0,2.72,0.0,3.34,41.730000000000004
68,182,Eberechi Eze,CRY,MID,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.41,0.0,2.83,0.0,0.0,3.26,0.0,4.61,0.0,0.0,0.0,0.0,4.29,0.0,4.61,0.0,0.0,0.0,0.0,23.27
69,149,Ben Chilwell,CHE,DEF,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,1.08,0.0,0.0,1.7,0.0,4.2,0.0,0.0,0.0,0.0,3.36,0.0,2.91,0.0,3.2,0.0,0.0,0.0,3.88,21.16
70,42,Jack Grealish,MCI,MID,9.2,0.0,0.0,2.76,3.64,0.0,0.0,0.0,2.62,3.09,0.0,0.0,0.0,3.28,0.0,2.74,0.0,0.0,3.57,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,3.39,0.0,0.0,1.48,2.27,34.84
71,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1411,Casemiro,MUN,MID,8.1,0.0,0.0,2.93,5.09,0.0,0.0,6.19,0.0,0.0,4.82,0.0,3.98,0.0,0.0,4.46,0.0,5.5,0.0,0.0,0.0,3.75,0.0,0.0,5.15,0.0,3.94,0.0,0.0,4.52,0.0,0.0,0.0,0.0,50.33
73,1659,Rasmus Højlund,MUN,FOR,9.1,0.0,0.0,3.32,4.18,0.0,0.0,4.9,0.0,0.0,3.76,0.0,3.09,0.0,0.0,4.0,0.0,5.07,0.0,0.0,0.0,3.27,0.0,0.0,4.0,0.0,3.93,0.0,0.0,3.76,0.0,0.0,0.0,0.0,43.28
74,1638,Joško Gvardiol,MCI,DEF,9.3,0.0,0.0,4.4,5.48,0.0,0.0,0.0,3.59,3.89,0.0,0.0,0.0,4.0,0.0,3.74,0.0,0.0,5.75,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,5.98,0.0,0.0,2.54,3.44,53.37
75,95,Robert Sánchez,CHE,GK,6.6,0.0,5.26,0.0,0.0,0.0,4.52,0.0,3.79,4.1,0.0,0.0,0.0,5.25,0.0,4.38,0.0,0.0,5.45,0.0,6.09,0.0,0.0,0.0,0.0,5.29,0.0,5.78,0.0,5.62,0.0,0.0,0.0,5.31,60.84
76,16,Martinelli,ARS,MID,10.2,0.0,5.7,0.0,3.38,0.0,0.0,4.8,0.0,3.59,0.0,0.0,5.15,0.0,4.2,0.0,0.0,3.38,0.0,0.0,0.0,4.42,0.0,0.0,3.27,0.0,0.0,0.0,4.52,0.0,4.05,0.0,0.0,0.0,46.459999999999994
77,1910,Micky van de Ven,TOT,DEF,7.9,5.4,0.0,0.0,0.0,0.0,4.02,4.59,0.0,0.0,3.91,0.0,0.0,1.54,0.0,0.0,5.1,0.0,3.42,4.98,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,2.46,0.0,5.18,0.0,0.0,0.0,45.57000000000001
78,4,Eddie Nketiah,ARS,FOR,7.6,0.0,1.09,0.0,0.72,0.0,0.0,1.2,0.0,0.93,0.0,0.0,1.35,0.0,1.17,0.0,0.0,0.92,0.0,0.0,0.0,1.18,0.0,0.0,0.84,0.0,0.0,0.0,1.31,0.0,1.09,0.0,0.0,0.0,11.8
79,975,Marc Guéhi,CRY,DEF,8.0,3.7,0.0,0.0,5.0,0.0,0.0,4.98,0.0,5.51,0.0,0.0,0.0,4.69,0.0,5.21,0.0,2.82,0.0,0.0,1.79,0.0,3.19,0.0,0.0,0.0,0.0,3.0,0.0,4.11,0.0,0.0,0.0,0.0,44.0
80,152,Mason Mount,MUN,MID,8.7,0.0,0.0,2.5,2.98,0.0,0.0,3.57,0.0,0.0,2.64,0.0,2.37,0.0,0.0,2.88,0.0,3.37,0.0,0.0,0.0,2.4,0.0,0.0,2.86,0.0,2.72,0.0,0.0,2.61,0.0,0.0,0.0,0.0,30.9
81,348,Taiwo Awoniyi,FOR,FOR,7.5,0.0,0.0,0.0,0.0,0.47,0.0,0.0,1.66,3.45,0.0,0.0,3.7,0.0,0.0,3.32,0.0,3.21,0.0,3.54,0.0,0.0,0.0,0.0,3.96,0.0,2.72,0.0,0.0,3.35,0.0,0.0,0.0,0.0,29.380000000000003
